Switch_ID,Family,memberX,Parent_MOF_name,Fun,topo_family_4h_stable,dFE_4h_stable_topo,dFE_4h_member_topo,dd_FE,dU_4h_stable_topo,dU_4h_member_topo,dd_U,dS_4h_stable_topo,dS_4h_member_topo,dd_S,topo_family_fun_of_4h_member,topo_family_fun_stable,switch_treshold,d_VF,real_switch
45_1_2,45,2,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2Br,zmj,-1.07,-0.59,0.48,0.88,1.25,0.38,1.95,1.85,-0.1,mfj,zmj,0.838144319,-0.3796,NO
45_1_2,45,2,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2CN,zmj,-0.48,0.41,0.88,0.19,0.87,0.68,0.63,0.43,-0.2,mfj,zmj,0.838144319,-0.3763,NO
45_1_2,45,2,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2F,zmj,-0.67,0.1,0.77,0.46,1.21,0.75,1.13,1.11,-0.02,mfj,zmj,0.838144319,-0.292375,NO
45_1_2,45,2,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,4CN,zmj,-0.04,1.21,1.25,0.99,1.96,0.98,0.97,0.69,-0.27,mfj,zmj,0.838144319,-0.49395,NO
45_1_2,45,2,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2NH2,zmj,-0.68,-0.21,0.47,-0.45,-0.16,0.29,0.17,-0.02,-0.18,mfj,zmj,0.838144319,-0.325175,NO
45_1_2,45,2,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2CF3,zmj,-2.0,-0.88,1.12,0.26,1.01,0.75,2.18,1.81,-0.36,mfj,zmj,0.838144319,-0.4409,NO
45_1_2,45,2,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2CH3,zmj,-0.75,-0.32,0.43,-0.53,-0.32,0.2,0.15,-0.09,-0.23,mfj,zmj,0.838144319,-0.366325,NO
45_1_2,45,2,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2NO2,zmj,-0.42,0.33,0.75,1.46,1.98,0.53,1.82,1.6,-0.22,mfj,zmj,0.838144319,-0.4134,NO
45_1_2,45,2,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2OH,zmj,-0.63,-0.65,-0.02,0.23,0.11,-0.11,0.82,0.73,-0.09,mfj,zmj,0.838144319,-0.29955,NO
45_1_2,45,2,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,4F,zmj,-1.35,-0.31,1.03,0.87,1.83,0.96,2.22,2.14,-0.07,mfj,zmj,0.838144319,-0.317375,NO
45_1_2,45,2,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2SH,zmj,-0.86,-0.26,0.6,0.69,1.11,0.42,1.52,1.34,-0.18,mfj,zmj,0.838144319,-0.36415,NO
45_1_2,45,2,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,4Br,zmj,-1.14,0.53,1.67,2.63,4.19,1.56,3.76,3.66,-0.1,mfj,zmj,0.838144319,-0.4993,NO
46_1_1,46,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-2B_4H_Chnl_3-ntn_edge_1-2B_4H_Chnl,4H,mfj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mfj,mfj,0.0,0.0,NO
46_1_1,46,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-2B_4H_Chnl_3-ntn_edge_1-2B_4H_Chnl,2Br,mfj,-1.24,-1.24,0.0,0.7,0.7,0.0,1.94,1.94,0.0,mfj,mfj,0.0,-0.060125,NO
46_1_1,46,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-2B_4H_Chnl_3-ntn_edge_1-2B_4H_Chnl,2CN,mfj,-0.51,-0.51,0.0,0.07,0.07,0.0,0.55,0.55,0.0,mfj,mfj,0.0,-0.06355,NO
46_1_1,46,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-2B_4H_Chnl_3-ntn_edge_1-2B_4H_Chnl,2F,mfj,-0.7,-0.7,0.0,0.33,0.33,0.0,1.03,1.03,0.0,mfj,mfj,0.0,-0.017625,NO
46_1_1,46,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-2B_4H_Chnl_3-ntn_edge_1-2B_4H_Chnl,4CN,mfj,-0.42,-0.42,0.0,0.7,0.7,0.0,1.06,1.06,0.0,mfj,mfj,0.0,-0.125725,NO
46_1_1,46,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-2B_4H_Chnl_3-ntn_edge_1-2B_4H_Chnl,2NH2,mfj,-0.72,-0.72,0.0,-0.54,-0.54,0.0,0.12,0.12,0.0,mfj,mfj,0.0,-0.038675,NO
46_1_1,46,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-2B_4H_Chnl_3-ntn_edge_1-2B_4H_Chnl,2CF3,mfj,-2.03,-2.03,0.0,0.18,0.18,0.0,2.13,2.13,0.0,mfj,mfj,0.0,-0.105075,NO
46_1_1,46,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-2B_4H_Chnl_3-ntn_edge_1-2B_4H_Chnl,2CH3,mfj,-0.77,-0.77,0.0,-0.72,-0.72,0.0,-0.03,-0.03,0.0,mfj,mfj,0.0,-0.05405,NO
46_1_1,46,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-2B_4H_Chnl_3-ntn_edge_1-2B_4H_Chnl,2NO2,mfj,-0.44,-0.44,0.0,1.38,1.38,0.0,1.76,1.76,0.0,mfj,mfj,0.0,-0.081025,NO
46_1_1,46,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-2B_4H_Chnl_3-ntn_edge_1-2B_4H_Chnl,2OH,mfj,-0.73,-0.73,0.0,0.1,0.1,0.0,0.8,0.8,0.0,mfj,mfj,0.0,-0.02785,NO
46_1_1,46,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-2B_4H_Chnl_3-ntn_edge_1-2B_4H_Chnl,4F,mfj,-1.52,-1.52,0.0,0.65,0.65,0.0,2.16,2.16,0.0,mfj,mfj,0.0,-0.039925,NO
46_1_1,46,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-2B_4H_Chnl_3-ntn_edge_1-2B_4H_Chnl,2SH,mfj,-0.91,-0.91,0.0,0.49,0.49,0.0,1.37,1.37,0.0,mfj,mfj,0.0,-0.059075,NO
46_1_1,46,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-2B_4H_Chnl_3-ntn_edge_1-2B_4H_Chnl,4Br,mfj,-1.74,-1.74,0.0,2.08,2.08,0.0,3.83,3.83,0.0,mfj,mfj,0.0,-0.1213,NO
46_1_2,46,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge,4H,mfj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zmj,mfj,1.465871554,0.033675,NO
46_1_2,46,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge,2Br,mfj,-1.24,-1.24,0.0,0.7,0.62,-0.07,1.94,1.87,-0.07,zmj,mfj,1.465871554,-0.008975,NO
46_1_2,46,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge,2CN,mfj,-0.51,-0.64,-0.13,0.07,-0.12,-0.19,0.55,0.49,-0.06,zmj,mfj,1.465871554,-0.008375,NO
46_1_2,46,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge,2F,mfj,-0.7,-0.7,0.01,0.33,0.31,-0.02,1.03,1.01,-0.03,zmj,mfj,1.465871554,0.02175,NO
46_1_2,46,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge,4CN,mfj,-0.42,-0.48,-0.06,0.7,0.43,-0.27,1.06,0.85,-0.21,zmj,mfj,1.465871554,-0.047725,NO
46_1_2,46,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge,2NH2,mfj,-0.72,-0.89,-0.18,-0.54,-0.77,-0.23,0.12,0.06,-0.06,zmj,mfj,1.465871554,0.0068,NO
46_1_2,46,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge,2CF3,mfj,-2.03,-2.26,-0.23,0.18,-0.12,-0.3,2.13,2.06,-0.07,zmj,mfj,1.465871554,-0.033825,NO
46_1_2,46,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge,2CH3,mfj,-0.77,-1.08,-0.31,-0.72,-1.08,-0.37,-0.03,-0.09,-0.06,zmj,mfj,1.465871554,-0.0036,NO
46_1_2,46,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge,2NO2,mfj,-0.44,-0.68,-0.24,1.38,1.08,-0.3,1.76,1.7,-0.06,zmj,mfj,1.465871554,-0.0196,NO
46_1_2,46,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge,2OH,mfj,-0.73,-0.77,-0.04,0.1,0.01,-0.09,0.8,0.74,-0.05,zmj,mfj,1.465871554,0.014175,NO
46_1_2,46,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge,4F,mfj,-1.52,-1.49,0.02,0.65,0.68,0.03,2.16,2.17,0.01,zmj,mfj,1.465871554,0.008,NO
46_1_2,46,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge,2SH,mfj,-0.91,-1.06,-0.15,0.49,0.31,-0.18,1.37,1.34,-0.03,zmj,mfj,1.465871554,-0.0082,NO
46_1_2,46,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge,4Br,mfj,-1.74,-1.45,0.3,2.08,2.3,0.21,3.83,3.74,-0.08,zmj,mfj,1.465871554,-0.052575,NO
47_1_1,47,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_4-2B_4H_Chnl_1-ntn_edge,4H,mfj,0.45,0.45,0.0,0.39,0.39,0.0,-0.07,-0.07,0.0,mfj,mfj,0.0,0.020025,NO
47_1_1,47,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_4-2B_4H_Chnl_1-ntn_edge,2Br,mfj,-1.19,-1.19,0.0,1.34,1.34,0.0,2.53,2.53,0.0,mfj,mfj,0.0,-0.03595,NO
47_1_1,47,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_4-2B_4H_Chnl_1-ntn_edge,2CN,mfj,-0.14,-0.14,0.0,0.52,0.52,0.0,0.63,0.63,0.0,mfj,zmj,0.0,-0.036375,NO
47_1_1,47,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_4-2B_4H_Chnl_1-ntn_edge,2F,mfj,-0.46,-0.46,0.0,0.9,0.9,0.0,1.35,1.35,0.0,mfj,zmj,0.0,0.004275,NO
47_1_1,47,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_4-2B_4H_Chnl_1-ntn_edge,4CN,mfj,0.11,0.11,0.0,1.35,1.35,0.0,1.2,1.2,0.0,mfj,zmj,0.0,-0.0874,NO
47_1_1,47,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_4-2B_4H_Chnl_1-ntn_edge,2NH2,mfj,-0.42,-0.42,0.0,-0.28,-0.28,0.0,0.09,0.09,0.0,mfj,mfj,0.0,-0.014,NO
47_1_1,47,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_4-2B_4H_Chnl_1-ntn_edge,2CF3,mfj,-2.01,-2.01,0.0,0.63,0.63,0.0,2.58,2.58,0.0,mfj,mfj,0.0,-0.074425,NO
47_1_1,47,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_4-2B_4H_Chnl_1-ntn_edge,2CH3,mfj,-0.53,-0.53,0.0,-0.52,-0.52,0.0,-0.05,-0.05,0.0,mfj,mfj,0.0,-0.029175,NO
47_1_1,47,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_4-2B_4H_Chnl_1-ntn_edge,2NO2,mfj,-0.08,-0.08,0.0,2.15,2.15,0.0,2.18,2.18,0.0,mfj,zmj,0.0,-0.052925,NO
47_1_1,47,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_4-2B_4H_Chnl_1-ntn_edge,2OH,mfj,-0.36,-0.36,0.0,0.6,0.6,0.0,0.93,0.93,0.0,mfj,zmj,0.0,-0.004125,NO
47_1_1,47,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_4-2B_4H_Chnl_1-ntn_edge,4F,mfj,-1.43,-1.43,0.0,1.45,1.45,0.0,2.88,2.88,0.0,mfj,zmj,0.0,-0.0133,NO
47_1_1,47,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_4-2B_4H_Chnl_1-ntn_edge,2SH,mfj,-0.74,-0.74,0.0,1.07,1.07,0.0,1.78,1.78,0.0,mfj,zmj,0.0,-0.034775,NO
47_1_1,47,1,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_4-2B_4H_Chnl_1-ntn_edge,4Br,mfj,-1.74,-1.74,0.0,3.34,3.34,0.0,5.08,5.08,0.0,mfj,zmj,0.0,-0.09035,NO
47_1_2,47,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl,4H,mfj,0.45,0.0,-0.45,0.39,0.0,-0.39,-0.07,0.0,0.07,zmj,mfj,0.162949604,0.0259,NO
47_1_2,47,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl,2Br,mfj,-1.19,-1.56,-0.37,1.34,1.04,-0.3,2.53,2.6,0.07,zmj,mfj,0.162949604,-0.025475,NO
47_1_2,47,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl,2CN,mfj,-0.14,-0.65,-0.51,0.52,0.18,-0.34,0.63,0.8,0.17,zmj,zmj,0.162949604,-0.02355,YES
47_1_2,47,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl,2F,mfj,-0.46,-1.0,-0.54,0.9,0.47,-0.43,1.35,1.47,0.11,zmj,zmj,0.162949604,0.009975,YES
47_1_2,47,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl,4CN,mfj,0.11,0.04,-0.06,1.35,1.3,-0.05,1.2,1.21,0.01,zmj,zmj,0.162949604,-0.021525,NO
47_1_2,47,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl,2NH2,mfj,-0.42,-0.8,-0.38,-0.28,-0.58,-0.3,0.09,0.17,0.08,zmj,mfj,0.162949604,-0.00485,NO
47_1_2,47,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl,2CF3,mfj,-2.01,-2.35,-0.34,0.63,0.41,-0.22,2.58,2.7,0.12,zmj,mfj,0.162949604,-0.06035,NO
47_1_2,47,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl,2CH3,mfj,-0.53,-0.82,-0.29,-0.52,-0.75,-0.24,-0.05,0.0,0.05,zmj,mfj,0.162949604,-0.02025,NO
47_1_2,47,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl,2NO2,mfj,-0.08,-0.43,-0.35,2.15,1.89,-0.26,2.18,2.27,0.09,zmj,zmj,0.162949604,-0.0428,YES
47_1_2,47,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl,2OH,mfj,-0.36,-0.85,-0.5,0.6,0.19,-0.41,0.93,1.02,0.08,zmj,zmj,0.162949604,0.003925,YES
47_1_2,47,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl,4F,mfj,-1.43,-1.88,-0.45,1.45,1.13,-0.32,2.88,3.0,0.12,zmj,zmj,0.162949604,0.03185,YES
47_1_2,47,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl,2SH,mfj,-0.74,-1.15,-0.41,1.07,0.77,-0.3,1.78,1.89,0.11,zmj,zmj,0.162949604,-0.0234,YES
47_1_2,47,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl,4Br,mfj,-1.74,-1.97,-0.23,3.34,3.14,-0.2,5.08,5.11,0.03,zmj,zmj,0.162949604,-0.07615,YES
47_1_3,47,3,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-2B_4H_Chnl_1-ntn_edge_2-2B_4H_Chnl,4H,mfj,0.45,-0.2,-0.65,0.39,-0.25,-0.64,-0.07,-0.05,0.02,zmj,mfj,0.361962066,0.0259,NO
47_1_3,47,3,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-2B_4H_Chnl_1-ntn_edge_2-2B_4H_Chnl,2Br,mfj,-1.19,-1.76,-0.57,1.34,0.79,-0.55,2.53,2.55,0.02,zmj,mfj,0.361962066,-0.025475,NO
47_1_3,47,3,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-2B_4H_Chnl_1-ntn_edge_2-2B_4H_Chnl,2CN,mfj,-0.14,-0.85,-0.71,0.52,-0.07,-0.59,0.63,0.75,0.12,zmj,zmj,0.361962066,-0.02355,YES
47_1_3,47,3,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-2B_4H_Chnl_1-ntn_edge_2-2B_4H_Chnl,2F,mfj,-0.46,-1.2,-0.74,0.9,0.22,-0.68,1.35,1.41,0.06,zmj,zmj,0.361962066,0.009975,YES
47_1_3,47,3,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-2B_4H_Chnl_1-ntn_edge_2-2B_4H_Chnl,4CN,mfj,0.11,-0.16,-0.26,1.35,1.05,-0.31,1.2,1.16,-0.04,zmj,zmj,0.361962066,-0.021525,NO
47_1_3,47,3,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-2B_4H_Chnl_1-ntn_edge_2-2B_4H_Chnl,2NH2,mfj,-0.42,-1.0,-0.58,-0.28,-0.83,-0.55,0.09,0.12,0.03,zmj,mfj,0.361962066,-0.00485,NO
47_1_3,47,3,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-2B_4H_Chnl_1-ntn_edge_2-2B_4H_Chnl,2CF3,mfj,-2.01,-2.55,-0.54,0.63,0.16,-0.48,2.58,2.65,0.07,zmj,mfj,0.361962066,-0.06035,NO
47_1_3,47,3,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-2B_4H_Chnl_1-ntn_edge_2-2B_4H_Chnl,2CH3,mfj,-0.53,-1.02,-0.49,-0.52,-1.01,-0.49,-0.05,-0.05,0.0,zmj,mfj,0.361962066,-0.02025,NO
47_1_3,47,3,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-2B_4H_Chnl_1-ntn_edge_2-2B_4H_Chnl,2NO2,mfj,-0.08,-0.63,-0.55,2.15,1.64,-0.51,2.18,2.22,0.04,zmj,zmj,0.361962066,-0.0428,YES
47_1_3,47,3,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-2B_4H_Chnl_1-ntn_edge_2-2B_4H_Chnl,2OH,mfj,-0.36,-1.05,-0.7,0.6,-0.06,-0.66,0.93,0.96,0.03,zmj,zmj,0.361962066,0.003925,YES
47_1_3,47,3,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-2B_4H_Chnl_1-ntn_edge_2-2B_4H_Chnl,4F,mfj,-1.43,-2.08,-0.64,1.45,0.88,-0.57,2.88,2.95,0.07,zmj,zmj,0.361962066,0.03185,YES
47_1_3,47,3,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-2B_4H_Chnl_1-ntn_edge_2-2B_4H_Chnl,2SH,mfj,-0.74,-1.35,-0.61,1.07,0.52,-0.55,1.78,1.84,0.06,zmj,zmj,0.361962066,-0.0234,YES
