MOF_name,fun,delta_FE,delta_dLM_FE,delta_POTE,delta_vdw,delta_ebond,delta_eang,delta_edihe,delta_eimp,delta_entropy,parent_VF,parent_Hs_frac,parent_SA_vol,parent_SA_gra,parent_inv_dens,parent_dens_atoms_UC,total_fun_mass,fun_rotations,fun_Ks_CX,fun_equiDist_CX,fun_Ks_extra,fun_equiDist_extra,fun_height,fun_EleDiff_CX,fun_EleDiff_Xres,fun_eps_eff,fun_sig_eff,hs_per_fun
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-1B_2F_Chnl_1-ntn_edge,2F,-0.1752641700000019,-0.1752641619999995,0.3130000000000006,0.1110000000000002,0.0249999999999999,0.0529999999999999,0.1239999999999996,0.001,0.4882641700000025,0.799675,0.238095238095238,1766.86,3875.16,2.193242182,0.021781926,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-1B_2NH2_Chnl_1-ntn_edge,2NH2,-0.2726879400000008,-0.3226879369999995,-0.1699999999999999,-0.0129999999999999,-0.1100000000000003,0.1349999999999998,-0.1610000000000004,-0.0219999999999999,0.1026879400000009,0.799675,0.238095238095238,1766.86,3875.16,2.193242182,0.021781926,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-1B_2NO2_Chnl_1-ntn_edge,2NO2,0.0025501900000008,-0.0474498149999993,0.7070000000000007,0.129,-0.084,0.0749999999999997,0.5909999999999993,-0.005,0.7044498099999998,0.799675,0.238095238095238,1766.86,3875.16,2.193242182,0.021781926,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-1B_2OH_Chnl_1-ntn_edge,2OH,-0.2146770700000004,-0.2408675369999997,0.184000000000001,0.068,-0.0420000000000002,0.0699999999999998,0.0969999999999995,-0.008,0.3986770700000015,0.799675,0.238095238095238,1766.86,3875.16,2.193242182,0.021781926,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-1B_2SH_Chnl_1-ntn_edge,2SH,-0.0318689899999995,-0.0580594559999996,0.6180000000000003,0.0530000000000003,0.0009999999999998,0.1709999999999998,0.3889999999999993,0.003,0.6498689899999999,0.799675,0.238095238095238,1766.86,3875.16,2.193242182,0.021781926,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-1B_4Br_Chnl_1-ntn_edge,4Br,0.278529289999998,0.2785292980000005,2.016000000000002,0.6430000000000002,0.2549999999999999,0.0729999999999999,1.037,0.009,1.7374707100000035,0.799675,0.238095238095238,1766.86,3875.16,2.193242182,0.021781926,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-1B_4CN_Chnl_1-ntn_edge,4CN,0.1859878299999984,0.1359878320000005,0.5910000000000011,0.4400000000000004,0.0659999999999998,0.052,0.0739999999999998,-0.0419999999999999,0.4050121700000026,0.799675,0.238095238095238,1766.86,3875.16,2.193242182,0.021781926,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-1B_4F_Chnl_1-ntn_edge,4F,-0.1524205700000003,-0.1524205680000001,0.7970000000000006,0.1840000000000001,0.0669999999999997,0.1349999999999998,0.3860000000000001,0.024,0.9494205700000008,0.799675,0.238095238095238,1766.86,3875.16,2.193242182,0.021781926,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866625,0.3055555555555556,1364.47,5335.78,3.910511847,0.014633627,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_2Br_Chnl,2Br,-1.0870632899999997,-1.087063282,1.027000000000001,-0.2490000000000001,0.0460000000000002,0.1500000000000001,1.0889999999999995,-0.011,2.1140632900000007,0.866625,0.3055555555555556,1364.47,5335.78,3.910511847,0.014633627,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_2CF3_Chnl,2CF3,-1.9226269599999988,-2.002870115,0.2469999999999999,-0.3970000000000002,-0.1469999999999998,0.4570000000000001,0.3979999999999997,-0.064,2.1696269599999987,0.866625,0.3055555555555556,1364.47,5335.78,3.910511847,0.014633627,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_2CH3_Chnl,2CH3,-0.7645340800000007,-0.84477724,-0.7949999999999999,-0.831,-0.2799999999999998,0.2730000000000001,0.1019999999999994,-0.06,-0.0304659199999992,0.866625,0.3055555555555556,1364.47,5335.78,3.910511847,0.014633627,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_2CN_Chnl,2CN,-0.4176811100000002,-0.4499155379999999,0.1669999999999998,-0.2280000000000002,-0.0449999999999999,0.197,0.274,-0.031,0.58468111,0.866625,0.3055555555555556,1364.47,5335.78,3.910511847,0.014633627,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_2F_Chnl,2F,-0.8285896999999984,-0.828589695,0.402000000000001,0.1179999999999998,0.0300000000000002,0.018,0.242,-0.005,1.2305896999999997,0.866625,0.3055555555555556,1364.47,5335.78,3.910511847,0.014633627,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_2NH2_Chnl,2NH2,-0.6236543700000006,-0.6821261270000001,-0.565999999999999,-0.4319999999999999,-0.2019999999999999,0.1700000000000001,-0.0579999999999998,-0.044,0.0576543700000016,0.866625,0.3055555555555556,1364.47,5335.78,3.910511847,0.014633627,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_2NO2_Chnl,2NO2,-0.281580899999998,-0.340052663,1.5259999999999998,-0.076,-0.1159999999999996,0.121,1.601,-0.004,1.8075808999999976,0.866625,0.3055555555555556,1364.47,5335.78,3.910511847,0.014633627,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_2OH_Chnl,2OH,-0.7056628200000006,-0.7378972450000001,0.0860000000000003,-0.104,-0.0879999999999996,0.012,0.2930000000000001,-0.0269999999999999,0.7916628200000009,0.866625,0.3055555555555556,1364.47,5335.78,3.910511847,0.014633627,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_2SH_Chnl,2SH,-0.8582678999999978,-0.8905023270000001,0.697000000000001,-0.3980000000000001,-0.0669999999999997,0.137,1.053,-0.0289999999999999,1.5552678999999987,0.866625,0.3055555555555556,1364.47,5335.78,3.910511847,0.014633627,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_4Br_Chnl,4Br,-1.1623721099999995,-1.162372102,2.9380000000000006,0.7689999999999997,0.4120000000000003,-0.1279999999999999,1.9239999999999997,-0.039,4.10037211,0.866625,0.3055555555555556,1364.47,5335.78,3.910511847,0.014633627,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_4CN_Chnl,4CN,-0.0188273300000005,-0.0772990950000001,1.0060000000000002,0.2599999999999998,0.0980000000000003,0.078,0.6349999999999998,-0.066,1.0248273300000008,0.866625,0.3055555555555556,1364.47,5335.78,3.910511847,0.014633627,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_4F_Chnl,4F,-1.5431199599999983,-1.543119951,0.8180000000000014,0.2690000000000001,0.0529999999999999,0.0050000000000001,0.5009999999999994,-0.011,2.36111996,0.866625,0.3055555555555556,1364.47,5335.78,3.910511847,0.014633627,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922175,0.3392857142857143,871.467,6365.88,7.304761974,0.008693515,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_2Br_Chnl,2Br,-1.466958850000001,-1.46695885,1.154,-0.1209999999999995,0.0659999999999998,0.193,1.015,0.001,2.620958850000001,0.922175,0.3392857142857143,871.467,6365.88,7.304761974,0.008693515,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_2CF3_Chnl,2CF3,-2.4015370899999997,-2.462296579,0.2949999999999999,-0.4479999999999995,-0.0619999999999998,0.6000000000000001,0.2469999999999999,-0.043,2.6965370899999996,0.922175,0.3392857142857143,871.467,6365.88,7.304761974,0.008693515,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_2CH3_Chnl,2CH3,-0.7897405000000006,-0.850499992,-0.843,-0.9669999999999996,-0.2240000000000002,0.395,-0.0049999999999998,-0.043,-0.0532594999999993,0.922175,0.3392857142857143,871.467,6365.88,7.304761974,0.008693515,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_2CN_Chnl,2CN,-0.5076286900000007,-0.533025517,0.2010000000000005,-0.2869999999999995,-0.04,0.2709999999999999,0.2749999999999999,-0.018,0.7086286900000012,0.922175,0.3392857142857143,871.467,6365.88,7.304761974,0.008693515,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_2F_Chnl,2F,-0.9824883,-0.982488302,0.4529999999999994,0.1260000000000003,0.0070000000000001,0.0149999999999999,0.306,-0.002,1.4354882999999994,0.922175,0.3392857142857143,871.467,6365.88,7.304761974,0.008693515,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_2NH2_Chnl,2NH2,-0.6771490200000017,-0.722219441,-0.6639999999999997,-0.5509999999999997,-0.1779999999999999,0.2310000000000001,-0.1320000000000001,-0.035,0.0131490200000019,0.922175,0.3392857142857143,871.467,6365.88,7.304761974,0.008693515,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_2OH_Chnl,2OH,-0.8890876500000005,-0.914484479,0.1219999999999998,-0.1699999999999994,-0.084,0.0369999999999999,0.3599999999999999,-0.02,1.0110876500000003,0.922175,0.3392857142857143,871.467,6365.88,7.304761974,0.008693515,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_2SH_Chnl,2SH,-1.0170217000000008,-1.042418521,0.8109999999999999,-0.3319999999999994,-0.0230000000000001,0.193,0.9899999999999998,-0.017,1.8280217000000007,0.922175,0.3392857142857143,871.467,6365.88,7.304761974,0.008693515,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_4Br_Chnl,4Br,-1.8902367600000003,-1.890236767,3.3840000000000003,1.032,0.4950000000000001,-0.119,1.9840000000000004,-0.008,5.274236760000001,0.922175,0.3392857142857143,871.467,6365.88,7.304761974,0.008693515,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_4CN_Chnl,4CN,-0.2169306099999985,-0.2620010299999999,1.133000000000001,0.3070000000000004,0.173,0.1639999999999999,0.5249999999999999,-0.037,1.3499306099999997,0.922175,0.3392857142857143,871.467,6365.88,7.304761974,0.008693515,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_4F_Chnl,4F,-2.08570939,-2.085709398,1.002000000000001,0.3470000000000004,0.0550000000000001,0.004,0.6000000000000001,-0.004,3.087709390000001,0.922175,0.3392857142857143,871.467,6365.88,7.304761974,0.008693515,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898075,0.3170731707317073,1071.09,5629.34,5.255716906,0.011268665,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2Br_Chnl,2Br,-0.8910230499999976,-0.891023051,1.3469999999999995,-0.1240000000000001,0.0659999999999998,0.2179999999999999,1.1859999999999995,0.001,2.238023049999997,0.898075,0.3170731707317073,1071.09,5629.34,5.255716906,0.011268665,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2CF3_Chnl,2CF3,-1.676625989999998,-1.751625997,0.6440000000000001,-0.2930000000000001,-0.0889999999999999,0.565,0.5070000000000001,-0.046,2.320625989999998,0.898075,0.3170731707317073,1071.09,5629.34,5.255716906,0.011268665,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2CH3_Chnl,2CH3,-0.4830278999999997,-0.5580279069999999,-0.4860000000000006,-0.8500000000000001,-0.254,0.361,0.2999999999999998,-0.045,-0.0029721000000009,0.898075,0.3170731707317073,1071.09,5629.34,5.255716906,0.011268665,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2CN_Chnl,2CN,-0.2937027399999969,-0.3242582999999999,0.3650000000000002,-0.185,-0.036,0.2510000000000001,0.3540000000000001,-0.0189999999999999,0.6587027399999972,0.898075,0.3170731707317073,1071.09,5629.34,5.255716906,0.011268665,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2F_Chnl,2F,-0.7792888199999979,-0.779288828,0.4559999999999995,0.1769999999999996,0.0430000000000001,0.03,0.209,-0.003,1.2352888199999974,0.898075,0.3170731707317073,1071.09,5629.34,5.255716906,0.011268665,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2NH2_Chnl,2NH2,-0.4673744299999995,-0.522374432,-0.423,-0.4090000000000002,-0.1979999999999999,0.1979999999999999,0.02,-0.0339999999999999,0.0443744299999995,0.898075,0.3170731707317073,1071.09,5629.34,5.255716906,0.011268665,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2NO2_Chnl,2NO2,-0.0618339099999971,-0.1168339140000001,1.8819999999999997,-0.1049999999999999,-0.1139999999999998,0.155,1.9309999999999996,0.014,1.9438339099999968,0.898075,0.3170731707317073,1071.09,5629.34,5.255716906,0.011268665,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2OH_Chnl,2OH,-0.6771785999999977,-0.707734159,0.2170000000000005,-0.0610000000000003,-0.06,0.0429999999999999,0.3149999999999999,-0.0209999999999999,0.8941785999999983,0.898075,0.3170731707317073,1071.09,5629.34,5.255716906,0.011268665,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2SH_Chnl,2SH,-0.6914200999999984,-0.7219756589999999,0.9830000000000004,-0.3160000000000003,-0.0379999999999998,0.1819999999999999,1.1750000000000005,-0.0199999999999999,1.674420099999999,0.898075,0.3170731707317073,1071.09,5629.34,5.255716906,0.011268665,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4Br_Chnl,4Br,-0.7715213900000002,-0.7715214,3.73,1.1259999999999994,0.4700000000000002,-0.0829999999999999,2.235,-0.0189999999999999,4.501521390000001,0.898075,0.3170731707317073,1071.09,5629.34,5.255716906,0.011268665,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4CN_Chnl,4CN,0.3971336900000004,0.34213369,1.5269999999999992,0.4749999999999996,0.1469999999999998,0.1300000000000001,0.8199999999999998,-0.046,1.1298663099999988,0.898075,0.3170731707317073,1071.09,5629.34,5.255716906,0.011268665,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4F_Chnl,4F,-1.592687289999997,-1.592687298,0.9789999999999992,0.3970000000000002,0.0769999999999999,0.02,0.4910000000000001,-0.006,2.5716872899999963,0.898075,0.3170731707317073,1071.09,5629.34,5.255716906,0.011268665,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9435,0.3484848484848485,628.372,6635.58,10.55996317,0.006199263,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_2Br_Chnl,2Br,-1.8237580199999996,-1.823758028,1.168000000000001,-0.2629999999999999,0.0169999999999999,0.157,1.253,0.0029999999999999,2.9917580200000007,0.9435,0.3484848484848485,628.372,6635.58,10.55996317,0.006199263,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_2CF3_Chnl,2CF3,-2.6148756100000003,-2.6683168989999997,0.3030000000000008,-0.5859999999999999,-0.0630000000000001,0.6019999999999999,0.387,-0.039,2.917875610000001,0.9435,0.3484848484848485,628.372,6635.58,10.55996317,0.006199263,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_2CH3_Chnl,2CH3,-1.0103334900000007,-1.063774781,-0.8389999999999986,-1.138,-0.2320000000000002,0.401,0.1670000000000002,-0.038,0.1713334900000021,0.9435,0.3484848484848485,628.372,6635.58,10.55996317,0.006199263,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_2CN_Chnl,2CN,-0.655427490000001,-0.677991593,0.2280000000000015,-0.3770000000000002,-0.0329999999999999,0.264,0.3900000000000001,-0.016,0.8834274900000025,0.9435,0.3484848484848485,628.372,6635.58,10.55996317,0.006199263,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_2F_Chnl,2F,-1.370117950000001,-1.3701179529999998,0.5440000000000005,0.1790000000000002,0.016,0.022,0.3250000000000002,0.001,1.9141179500000016,0.9435,0.3484848484848485,628.372,6635.58,10.55996317,0.006199263,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_2NH2_Chnl,2NH2,-0.9289666499999996,-0.968785657,-0.6239999999999988,-0.6819999999999999,-0.189,0.242,0.0340000000000002,-0.03,0.3049666500000008,0.9435,0.3484848484848485,628.372,6635.58,10.55996317,0.006199263,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_2NO2_Chnl,2NO2,-0.4114923799999985,-0.451311382,1.9890000000000008,-0.0890000000000004,-0.0390000000000001,0.236,1.8580000000000003,0.023,2.4004923799999993,0.9435,0.3484848484848485,628.372,6635.58,10.55996317,0.006199263,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_2OH_Chnl,2OH,-0.90357998,-0.926144089,0.2080000000000001,-0.2240000000000002,-0.08,0.038,0.488,-0.016,1.11157998,0.9435,0.3484848484848485,628.372,6635.58,10.55996317,0.006199263,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_2SH_Chnl,2SH,-1.1338142100000006,-1.156378312,0.8790000000000013,-0.4420000000000001,-0.0310000000000001,0.1969999999999998,1.1690000000000005,-0.015,2.012814210000002,0.9435,0.3484848484848485,628.372,6635.58,10.55996317,0.006199263,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4Br_Chnl,4Br,-2.86367675,-2.863676751,3.272,0.9329999999999998,0.4459999999999997,-0.1720000000000001,2.0709999999999997,-0.006,6.13567675,0.9435,0.3484848484848485,628.372,6635.58,10.55996317,0.006199263,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4CN_Chnl,4CN,-0.6925630799999993,-0.7323820839999999,1.1080000000000003,0.1879999999999997,0.1549999999999998,0.1559999999999999,0.641,-0.033,1.80056308,0.9435,0.3484848484848485,628.372,6635.58,10.55996317,0.006199263,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4F_Chnl,4F,-2.309533349999999,-2.309533356,1.0460000000000012,0.351,0.0379999999999998,-0.0010000000000001,0.6600000000000001,-0.003,3.35553335,0.9435,0.3484848484848485,628.372,6635.58,10.55996317,0.006199263,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_lwg_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692775,0.2878787878787879,2331.39,3908.63,1.676524631,0.032988185,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_lwg_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-3c_B_Ch_1-1B_2Br_Chnl_1-ntn_edge_1-1B_2Br_Chnl,2Br,-0.3538465700000017,-0.353846571,0.8729999999999993,-0.125,0.1139999999999998,0.2510000000000001,0.6180000000000003,0.015,1.226846570000001,0.692775,0.2878787878787879,2331.39,3908.63,1.676524631,0.032988185,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
