MOF_name,fun,delta_FE,delta_dLM_FE,delta_vdw,delta_ebond,delta_eang,delta_edihe,delta_eimp,parent_VF,parent_Hs_frac,parent_SA_vol,parent_SA_gra,parent_inv_dens,parent_dens_atoms_UC,total_fun_mass,fun_rotations,fun_Ks_CX,fun_equiDist_CX,fun_Ks_extra,fun_equiDist_extra,fun_height,fun_EleDiff_CX,fun_EleDiff_Xres,fun_eps_eff,fun_sig_eff,hs_per_fun
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-1B_2OH_Chnl_2-ntn_edge_2-1B_2OH_Chnl,2OH,-0.7162255699999989,-0.7493082689999999,-0.3090000000000001,-0.161,-0.028,0.633,-0.0159999999999999,0.85415,0.2959183673469387,1457.49,5043.6,3.460459064,0.016082396,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_yao_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_v5-3c_B_Ch_1-1B_4CN_Chnl_1-ntn_edge_2-1B_4CN_Chnl,4CN,0.623848670000001,0.549774591,0.0409999999999999,0.0389999999999997,0.0889999999999999,1.262,-0.0279999999999999,0.8231,0.2857142857142857,1741.68,4802.26,2.757259174,0.016531939,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_nba_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_2CH3_Chnl,2CH3,-0.849106980000002,-0.882507803,-1.097,-0.1320000000000001,0.4649999999999998,-0.0579999999999998,-0.036,0.945125,0.3619047619047619,656.256,7039.6,10.72690899,0.006473075,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-ntn_edge_2-1B_2NO2_Chnl_1-ntn_edge,2NO2,0.0296592099999983,-0.0318434229999999,-0.4319999999999999,-0.2289999999999996,0.0949999999999999,2.0930000000000004,0.02,0.757675,0.2840909090909091,2071.78,4531.43,2.187212245,0.02461392,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_1-ntn_edge_1-1B_2CF3_Chnl_2-ntn_edge_3-1B_2CF3_Chnl,2CF3,-1.7728745599999982,-1.879326183,-0.4489999999999998,-0.2880000000000002,0.351,0.6970000000000001,-0.047,0.7913,0.268041237113402,1941.07,4393.77,2.263575227,0.019461319,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_1-1B_2CH3_Chnl_1-ntn_edge_1-1B_2CH3_Chnl,2CH3,-0.6273171600000005,-0.7124784470000001,-0.7920000000000003,-0.2850000000000001,0.195,0.205,-0.03,0.7528,0.2692307692307692,2239.02,4283.64,1.913172576,0.027028763,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-1B_4CN_Chnl_3-ntn_edge_1-1B_4CN_Chnl,4CN,-0.2497326599999993,-0.3104223189999997,0.2839999999999998,0.0289999999999999,0.02,-0.0570000000000003,-0.041,0.774075,0.2692307692307692,1990.04,4197.26,2.109130637,0.024520676,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_hyx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1-1B_4CN_Chnl_2-ntn_edge,4CN,-0.0288477999999976,-0.0788478069999999,-0.0609999999999999,-0.052,0.036,0.419,-0.007,0.6923,0.238095238095238,2619.97,3659.07,1.396607083,0.034208729,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_lwg_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-3c_B_Ch_3-1B_2CH3_Chnl,2CH3,-0.2525630599999999,-0.3102553639999998,-1.1400000000000006,-0.2749999999999999,0.399,0.7960000000000003,-0.0249999999999999,0.8744,0.330188679245283,1348.05,5844.89,4.335817757,0.014391044,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_geo_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_3-2B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9328,0.3567251461988304,785.184,6897.34,8.784335772,0.007724262,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_geo_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_3-2B_2Br_Chnl,2Br,-1.7679466899999987,-1.76794669,-0.2610000000000001,0.0380000000000002,0.1580000000000001,1.21,0.002,0.9328,0.3567251461988304,785.184,6897.34,8.784335772,0.007724262,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_yao_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_v5-3c_B_Ch_1-1B_2CF3_Chnl_1-ntn_edge_2-1B_2CF3_Chnl,2CF3,-1.5000971299999968,-1.601948984,-0.6779999999999999,-0.2610000000000001,0.4549999999999998,1.193,-0.034,0.8231,0.2857142857142857,1741.68,4802.26,2.757259174,0.016531939,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_maw_v1-4c_Cu_1_Ch_v2-3c_B_Ch_1-2B_4Br_Chnl_1-ntn_edge,4Br,-1.633076420000002,-1.633076412,0.6640000000000006,0.3839999999999999,-0.131,1.9599999999999995,0.0,0.873975,0.3384615384615385,1367.36,6134.32,4.486236227,0.014394951,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_5-2B_2CN_Chnl,2CN,-0.5155263800000007,-0.538090474,-0.4569999999999998,-0.0710000000000001,0.2549999999999999,0.5630000000000002,-0.015,0.936925,0.3484848484848485,704.982,6628.1,9.401765652,0.006962924,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-1B_2F_Chnl_3-ntn_edge_1-1B_2F_Chnl,2F,-0.3382216299999996,-0.3382216310000001,-0.0019999999999997,-0.0169999999999999,-0.0169999999999999,0.2570000000000001,-0.001,0.77725,0.2602739726027397,2106.73,4257.89,2.021092117,0.024995278,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-2B_2CH3_Chnl,2CH3,-0.7426886599999989,-0.7872230729999999,-1.3039999999999998,-0.258,0.4079999999999999,0.5680000000000001,-0.0279999999999999,0.95995,0.3544303797468354,456.307,6809.2,14.92241092,0.003675255,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_gwg_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4Br_Chnl,4Br,-0.4115139299999999,-0.411513931,2.0490000000000004,0.5430000000000001,-0.0649999999999999,1.7439999999999998,0.0029999999999999,0.8307,0.3170731707317073,1992.39,5630.97,2.826239942,0.020396186,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_4CN_Chnl_1-ntn_edge_1-1B_4CN_Chnl,4CN,0.017171140000002,-0.0423370600000001,-0.016,-0.0150000000000001,0.05,0.968,-0.032,0.829125,0.3009708737864077,1764.21,5189.43,2.941505227,0.019196326,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_tru_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-4c_Cu_1_Ch_1-ntn_edge_3-1B_2SH_Chnl,2SH,-0.7302033600000009,-0.7564720130000001,-0.5239999999999996,-0.0969999999999999,0.1299999999999999,1.347,-0.0089999999999999,0.8566,0.3211678832116788,1461.0,5598.53,3.831975537,0.015786538,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_jph_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2OH_Chnl,2OH,-0.6342274500000009,-0.6533246769999999,-0.1379999999999999,-0.0590000000000001,0.054,0.431,-0.0099999999999999,0.8882,0.3384615384615385,1239.5,6068.87,4.896224521,0.013189616,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_iab_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1-1B_2F_Chnl_1-ntn_edge,2F,-0.4905574300000026,-0.490557432,0.1069999999999997,0.0260000000000002,0.0269999999999999,0.2839999999999998,0.001,0.770525,0.2784810126582278,2336.17,4706.44,2.014593717,0.025971712,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_ucp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-2B_2NH2_Chnl_1-ntn_edge,2NH2,-0.5009938399999996,-0.561683484,-0.4359999999999999,-0.2409999999999996,0.076,0.0819999999999998,-0.018,0.817325,0.2692307692307692,1669.66,4351.33,2.606121258,0.019844576,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-2B_4F_Chnl_1-ntn_edge_1-2B_4F_Chnl,4F,-1.9185045800000005,-1.918504582,0.258,0.0379999999999998,0.0,0.5519999999999996,-0.003,0.9298,0.3516483516483517,770.57,6562.45,8.516364194,0.007960019,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-ntn_edge_1-1B_4F_Chnl_3-ntn_edge,4F,0.1128620600000012,0.1128620609999995,0.0110000000000001,0.0,0.0030000000000001,0.3770000000000006,0.004,0.69585,0.2075471698113207,2291.46,3165.43,1.381406272,0.032158399,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-1B_2F_Chnl,2F,-0.3656009799999999,-0.365600975,-0.0190000000000001,-0.0249999999999999,-0.0069999999999998,0.3420000000000005,0.0009999999999999,0.814525,0.2372881355932203,1757.43,3993.49,2.272345106,0.020653486,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_gwe_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_v5-4c_Cu_1_Ch_5-2B_4Br_Chnl,4Br,-1.9542826400000024,-1.954282636,1.1399999999999997,0.4900000000000002,-0.1739999999999999,2.1689999999999996,0.001,0.927475,0.3544303797468354,776.624,6780.23,8.730345809,0.006366532,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_3-ntn_edge_2-1B_2SH_Chnl,2SH,-0.8474423000000009,-0.8808388789999999,-0.3689999999999998,-0.0759999999999996,0.0789999999999999,0.7109999999999994,-0.021,0.7933,0.2840909090909091,1977.56,4650.33,2.351546848,0.022892807,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_dnr_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-1B_2NO2_Chnl,2NO2,-0.0430125300000021,-0.118527392,0.1199999999999996,-0.1059999999999998,0.1419999999999999,1.4910000000000003,0.0199999999999999,0.824075,0.2784810126582278,1815.12,4755.34,2.6198448,0.015806473,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_1-1B_2NO2_Chnl_1-ntn_edge_3-1B_2NO2_Chnl_2-ntn_edge,2NO2,-0.0328692900000007,-0.1095911819999999,-0.3740000000000001,-0.2719999999999998,0.0729999999999999,2.006,0.0269999999999999,0.773975,0.268041237113402,2142.06,4505.81,2.103496221,0.020655066,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_3-1B_2SH_Chnl_1-ntn_edge_3-1B_2SH_Chnl,2SH,-0.6395589599999987,-0.679106985,-0.7149999999999999,-0.185,0.1169999999999999,1.6749999999999998,-0.008,0.843325,0.2950819672131147,1530.37,5045.58,3.296967779,0.01436603,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_stx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2NH2_Chnl,2NH2,-0.3174859399999974,-0.372485937,-0.6570000000000005,-0.2560000000000002,0.181,0.5330000000000004,-0.0209999999999999,0.864075,0.3170731707317073,1465.73,5584.79,3.810235053,0.015543626,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_tse_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_4H_Chnl_1-ntn_edge,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826025,0.3191489361702128,1862.45,5543.34,2.9763765,0.017380201,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-2B_4Br_Chnl_2-ntn_edge_1-2B_4Br_Chnl_1-ntn_edge,4Br,-1.837682130000001,-1.837682129,0.9159999999999996,0.423,-0.127,1.6770000000000005,-0.006,0.89775,0.3203125,1096.45,5676.23,5.176894485,0.011553757,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_lil_v1-4c_Cu_1_Ch_v2-3c_B_Ch_1-2B_2Br_Chnl_1-ntn_edge,2Br,-1.617370470000001,-1.61737047,-0.2919999999999998,0.0269999999999996,0.1679999999999999,1.2639999999999998,0.0,0.9086,0.3392857142857143,1052.8,6269.93,5.955465032,0.010663295,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_yao_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_v5-3c_B_Ch_2-1B_4CN_Chnl_2-ntn_edge,4CN,0.186287029999999,0.1122129579999997,-0.0369999999999999,0.0709999999999997,0.2309999999999998,0.7919999999999998,-0.053,0.688375,0.2857142857142857,2750.27,4442.23,1.615193153,0.028429378,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_tfe_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_2F_Chnl,2F,-0.6632862999999993,-0.663286298,0.0230000000000005,-0.012,0.0089999999999998,0.4139999999999997,0.0,0.862975,0.3376623376623376,1515.42,6022.04,3.973836262,0.016522276,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_tfk_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2CF3_Chnl,2CF3,-2.2353913700000003,-2.310391372,-1.1140000000000003,0.0310000000000001,0.6330000000000002,0.1909999999999998,-0.032,0.840175,0.3170731707317073,1838.78,5647.6,3.0713757,0.01818657,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-1B_4F_Chnl_1-ntn_edge_3-1B_4F_Chnl,4F,-1.5577539599999994,-1.557753952,0.0910000000000001,-0.0299999999999998,-0.0169999999999999,0.9619999999999996,0.008,0.8424,0.3097345132743362,1570.71,5369.7,3.418628105,0.016946598,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_lwg_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-3c_B_Ch_1-1B_2NO2_Chnl_2-ntn_edge,2NO2,-0.1143491800000013,-0.1360883040000002,-0.3579999999999996,-0.1120000000000001,0.1500000000000003,0.5069999999999997,0.0179999999999999,0.6468,0.2391304347826087,2517.72,3265.67,1.297070696,0.037703584,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-1B_4Br_Chnl,4Br,-0.6689508899999979,-0.66895089,1.5910000000000002,0.6390000000000002,-0.024,1.0410000000000004,-0.0119999999999999,0.8728,0.3076923076923077,1377.44,5410.11,3.927652638,0.011105108,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_5-1B_4Br_Chnl_2-ntn_edge,4Br,-0.7560894299999994,-0.756089426,0.2480000000000002,0.314,-0.032,2.3949999999999996,0.0,0.772375,0.2745098039215686,2146.7,4539.2,2.114504656,0.021089853,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_2Br_Chnl_2-ntn_edge,2Br,-1.14449634,-1.1444963390000005,-0.3740000000000001,0.0139999999999997,0.1120000000000001,0.8269999999999995,0.0,0.76725,0.2903225806451613,2072.64,4567.79,2.203847035,0.02485515,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_4-1B_2SH_Chnl_1-ntn_edge,2SH,-0.5454257399999989,-0.576568311,-0.5169999999999999,-0.1169999999999999,0.1559999999999999,1.561,-0.005,0.861675,0.3135593220338983,1366.46,5427.94,3.972273531,0.014752249,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_yao_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_v5-3c_B_Ch_1-ntn_edge_1-1B_4CN_Chnl_1-ntn_edge_1-1B_4CN_Chnl,4CN,0.808004369999999,0.7327906960000004,0.4399999999999999,0.2189999999999994,0.2690000000000001,0.5099999999999998,-0.076,0.693475,0.2439024390243902,2368.35,3462.59,1.462024641,0.028249434,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_1-ntn_edge_1-1B_2CH3_Chnl,2CH3,-0.4347285200000002,-0.506467649,-0.6829999999999998,-0.282,0.1060000000000001,0.431,-0.017,0.7262,0.238095238095238,2338.3,3648.69,1.560403208,0.026570365,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_gwg_v1-4c_Cu_1_Ch_v2-3c_B_Ch_1-2B_2CF3_Chnl_1-ntn_edge,2CF3,-1.76250984,-1.823269323,0.2759999999999998,-0.1549999999999998,0.4949999999999999,0.5939999999999999,-0.0259999999999999,0.54,0.3392857142857143,1976.96,2619.66,1.325094777,0.039116741,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_5-2B_4F_Chnl,4F,-2.187807659999999,-2.1878076589999997,0.1929999999999996,0.0129999999999999,-0.018,0.8809999999999998,-0.003,0.936925,0.3484848484848485,704.982,6628.1,9.401765652,0.006962924,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_1-ntn_edge_4-1B_2CF3_Chnl_2-ntn_edge,2CF3,-1.22899988,-1.335451495,-0.5900000000000003,-0.29,0.3959999999999999,1.1869999999999998,-0.0229999999999999,0.78585,0.268041237113402,2045.34,4483.35,2.191987409,0.019936093,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_ucp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2CH3_Chnl,2CH3,-0.293349690000003,-0.368349698,-1.198,-0.3560000000000003,0.3259999999999998,1.0260000000000002,-0.0239999999999999,0.88605,0.3170731707317073,1233.64,5583.66,4.526156659,0.013084979,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-2B_2F_Chnl_2-ntn_edge_2-2B_2F_Chnl,2F,-1.0312229899999998,-1.031222991,0.0840000000000005,-0.0050000000000003,0.01,0.3620000000000001,-0.001,0.914575,0.3310810810810811,929.711,6088.27,6.548574048,0.009445145,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_1-ntn_edge_1-1B_2Br_Chnl_2-ntn_edge_1-1B_2Br_Chnl_2-ntn_edge,2Br,0.3871882800000001,0.3871882810000002,-0.1699999999999999,0.0529999999999999,0.2290000000000001,0.7930000000000001,0.053,0.555575,0.208955223880597,2292.69,2356.17,1.027691138,0.036801444,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_3-1B_2CN_Chnl,2CN,-0.586045219999999,-0.6013230020000002,-0.4180000000000001,-0.0369999999999999,0.2189999999999998,0.3490000000000002,-0.0139999999999999,0.894875,0.345679012345679,1145.24,6253.7,5.460601758,0.012198607,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_fog_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-1B_4Br_Chnl_1-ntn_edge,4Br,-1.2420009899999975,-1.242000986,-0.2929999999999997,0.0699999999999998,-0.1489999999999998,0.899,0.0129999999999999,0.69345,0.238095238095238,2585.99,3696.02,1.429251344,0.028710194,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-ntn_edge_2-1B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824775,0.2692307692307692,1631.89,4419.42,2.708162945,0.019096756,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_geo_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_2-1B_4CN_Chnl_1-ntn_edge,4CN,-0.317589869999999,-0.36404257,0.2040000000000001,-0.0629999999999997,-0.0059999999999997,0.2279999999999997,-0.059,0.78585,0.2878787878787879,2085.07,4678.53,2.243827791,0.024644174,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_iab_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_2-1B_2SH_Chnl,2SH,-0.3280031399999998,-0.3661975739999999,-0.5220000000000002,-0.1220000000000003,0.175,1.839,-0.0059999999999999,0.83735,0.303030303030303,1792.71,5370.25,2.995608438,0.018749831,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_ucp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_2SH_Chnl,2SH,-1.0577016400000012,-1.083098466,-0.4690000000000003,-0.0620000000000002,0.195,1.2819999999999996,-0.013,0.92105,0.3392857142857143,904.424,6288.75,6.953329254,0.009133029,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
