MOF_name,fun,delta_FE,delta_dLM_FE,delta_SE,parent_VF,parent_Hs_frac,parent_SA_vol,parent_SA_gra,parent_inv_dens,parent_dens_atoms_UC,total_fun_mass,fun_rotations,fun_Ks_CX,fun_equiDist_CX,fun_Ks_extra,fun_equiDist_extra,fun_height,fun_EleDiff_CX,fun_EleDiff_Xres,fun_eps_eff,fun_sig_eff,hs_per_fun
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_1-1B_2CF3_Chnl_3-ntn_edge,2CF3,-0.1004519899999998,-0.15946838,0.449923646596865,0.7258,0.2241379310344827,2203.0,3501.85,1.589582512,0.029028707,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_1-1B_2CH3_Chnl_3-ntn_edge,2CH3,0.2354981900000012,0.1764817999999999,0.0134167568270662,0.7258,0.2241379310344827,2203.0,3501.85,1.589582512,0.029028707,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_1-1B_2CN_Chnl_3-ntn_edge,2CN,0.2820112200000011,0.2609585869999999,0.2385393571959984,0.7258,0.2241379310344827,2203.0,3501.85,1.589582512,0.029028707,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_1-1B_2F_Chnl_3-ntn_edge,2F,0.0618166300000027,0.061816633,0.2015169640140968,0.7258,0.2241379310344827,2203.0,3501.85,1.589582512,0.029028707,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_1-1B_2NH2_Chnl_3-ntn_edge,2NH2,0.1166725100000007,0.075994546,0.121928513570328,0.7258,0.2241379310344827,2203.0,3501.85,1.589582512,0.029028707,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_1-1B_2NO2_Chnl_3-ntn_edge,2NO2,0.2840453099999998,0.2433673489999999,0.661329426968166,0.7258,0.2241379310344827,2203.0,3501.85,1.589582512,0.029028707,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_1-1B_2OH_Chnl_3-ntn_edge,2OH,0.0783413800000012,0.057288747,0.1630226046134453,0.7258,0.2241379310344827,2203.0,3501.85,1.589582512,0.029028707,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_1-1B_2SH_Chnl_3-ntn_edge,2SH,0.2264686200000021,0.205415987,0.5409025743881379,0.7258,0.2241379310344827,2203.0,3501.85,1.589582512,0.029028707,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_1-1B_4Br_Chnl_3-ntn_edge,4Br,0.2402882900000023,0.2402882909999999,1.268597766310844,0.7258,0.2241379310344827,2203.0,3501.85,1.589582512,0.029028707,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_1-1B_4CN_Chnl_3-ntn_edge,4CN,0.4954268900000009,0.4547489289999999,0.6387122593638281,0.7258,0.2241379310344827,2203.0,3501.85,1.589582512,0.029028707,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_1-1B_4F_Chnl_3-ntn_edge,4F,-0.1215008100000005,-0.1215008079999999,0.4144404663217962,0.7258,0.2241379310344827,2203.0,3501.85,1.589582512,0.029028707,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_3-1B_4H_Chnl_1-ntn_edge,4H,0.0,0.0,0.0,0.809425,0.2959183673469387,1881.29,5007.51,2.661733587,0.020904681,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_3-1B_2Br_Chnl_1-ntn_edge,2Br,-0.8930514599999988,-0.893051453,0.9837059218344316,0.809425,0.2959183673469387,1881.29,5007.51,2.661733587,0.020904681,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_3-1B_2CF3_Chnl_1-ntn_edge,2CF3,-1.4380033599999995,-1.52137177,0.6365820289704605,0.809425,0.2959183673469387,1881.29,5007.51,2.661733587,0.020904681,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_3-1B_2CH3_Chnl_1-ntn_edge,2CH3,-0.3675477899999997,-0.4509162059999999,-0.4545216346523952,0.809425,0.2959183673469387,1881.29,5007.51,2.661733587,0.020904681,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_3-1B_2CN_Chnl_1-ntn_edge,2CN,-0.137950840000002,-0.171033529,0.2705154548550137,0.809425,0.2959183673469387,1881.29,5007.51,2.661733587,0.020904681,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_3-1B_2F_Chnl_1-ntn_edge,2F,-0.5480656400000008,-0.548065633,0.4190075999544795,0.809425,0.2959183673469387,1881.29,5007.51,2.661733587,0.020904681,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_3-1B_2NH2_Chnl_1-ntn_edge,2NH2,-0.3934585999999989,-0.4538704799999999,0.1519469881637736,0.809425,0.2959183673469387,1881.29,5007.51,2.661733587,0.020904681,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_3-1B_2NO2_Chnl_1-ntn_edge,2NO2,0.0121882800000001,-0.048223605,1.693729317738784,0.809425,0.2959183673469387,1881.29,5007.51,2.661733587,0.020904681,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_3-1B_2OH_Chnl_1-ntn_edge,2OH,-0.4913951599999997,-0.5244778499999999,0.2111182918778347,0.809425,0.2959183673469387,1881.29,5007.51,2.661733587,0.020904681,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_3-1B_2SH_Chnl_1-ntn_edge,2SH,-0.5305534200000004,-0.563636115,1.2040406337440093,0.809425,0.2959183673469387,1881.29,5007.51,2.661733587,0.020904681,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_3-1B_4Br_Chnl_1-ntn_edge,4Br,-0.619071090000002,-0.6190710829999999,3.030578676607428,0.809425,0.2959183673469387,1881.29,5007.51,2.661733587,0.020904681,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_3-1B_4CN_Chnl_1-ntn_edge,4CN,0.6420682699999993,0.581656382,1.3760363602757837,0.809425,0.2959183673469387,1881.29,5007.51,2.661733587,0.020904681,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_3-1B_4F_Chnl_1-ntn_edge,4F,-1.2666772600000016,-1.266677256,0.8695086339249212,0.809425,0.2959183673469387,1881.29,5007.51,2.661733587,0.020904681,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_4-1B_4H_Chnl,4H,0.0,0.0,0.0,0.8137,0.3009708737864077,1820.17,5102.44,2.803271979,0.020142016,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_4-1B_2Br_Chnl,2Br,-0.8495517899999996,-0.849551786,1.122119348965963,0.8137,0.3009708737864077,1820.17,5102.44,2.803271979,0.020142016,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_4-1B_2CF3_Chnl,2CF3,-1.345092570000002,-1.42697227,0.8068046438200849,0.8137,0.3009708737864077,1820.17,5102.44,2.803271979,0.020142016,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_4-1B_2CH3_Chnl,2CH3,-0.2728693900000003,-0.354749092,-0.417373401883105,0.8137,0.3009708737864077,1820.17,5102.44,2.803271979,0.020142016,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_4-1B_2CN_Chnl,2CN,-0.1136853900000005,-0.146388092,0.4114254924606921,0.8137,0.3009708737864077,1820.17,5102.44,2.803271979,0.020142016,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_4-1B_2F_Chnl,2F,-0.5218371000000026,-0.5218370990000001,0.4936433970686984,0.8137,0.3009708737864077,1820.17,5102.44,2.803271979,0.020142016,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_4-1B_2NH2_Chnl,2NH2,-0.3192867300000017,-0.378794927,0.201212443327396,0.8137,0.3009708737864077,1820.17,5102.44,2.803271979,0.020142016,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_4-1B_2NO2_Chnl,2NO2,0.0115963699999994,-0.0479118219999999,1.840143611432115,0.8137,0.3009708737864077,1820.17,5102.44,2.803271979,0.020142016,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_4-1B_2OH_Chnl,2OH,-0.4759422200000003,-0.508644921,0.3514847740499274,0.8137,0.3009708737864077,1820.17,5102.44,2.803271979,0.020142016,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_4-1B_2SH_Chnl,2SH,-0.4380330000000008,-0.470735705,1.3023141394447109,0.8137,0.3009708737864077,1820.17,5102.44,2.803271979,0.020142016,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_4-1B_4Br_Chnl,4Br,-0.4562003899999993,-0.45620039,3.3556322899479127,0.8137,0.3009708737864077,1820.17,5102.44,2.803271979,0.020142016,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_4-1B_4CN_Chnl,4CN,0.7233549400000001,0.6638467439999999,1.5743872408569075,0.8137,0.3009708737864077,1820.17,5102.44,2.803271979,0.020142016,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_4-1B_4F_Chnl,4F,-1.2621185399999997,-1.262118537,0.9640410963993488,0.8137,0.3009708737864077,1820.17,5102.44,2.803271979,0.020142016,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl_1-ntn_edge,4H,0.0,0.0,0.0,0.8228,0.2959183673469387,1665.94,4859.55,2.9170082,0.019078571,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_2Br_Chnl_1-ntn_edge_1-1B_2Br_Chnl_1-ntn_edge,2Br,-0.6349655099999971,-0.6349655140000001,1.2692216157287657,0.8228,0.2959183673469387,1665.94,4859.55,2.9170082,0.019078571,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_2CH3_Chnl_1-ntn_edge_1-1B_2CH3_Chnl_1-ntn_edge,2CH3,-0.3244665599999976,-0.4078349810000001,-0.4099137070249199,0.8228,0.2959183673469387,1665.94,4859.55,2.9170082,0.019078571,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_2CN_Chnl_1-ntn_edge_1-1B_2CN_Chnl_1-ntn_edge,2CN,-0.0034439299999995,-0.0365266320000001,0.4605493579198452,0.8228,0.2959183673469387,1665.94,4859.55,2.9170082,0.019078571,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_2F_Chnl_1-ntn_edge_1-1B_2F_Chnl_1-ntn_edge,2F,-0.49613437,-0.4961343689999999,0.5241177044333938,0.8228,0.2959183673469387,1665.94,4859.55,2.9170082,0.019078571,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_2NH2_Chnl_1-ntn_edge_1-1B_2NH2_Chnl_1-ntn_edge,2NH2,-0.39232054,-0.4527324320000001,0.111565963422425,0.8228,0.2959183673469387,1665.94,4859.55,2.9170082,0.019078571,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_2NO2_Chnl_1-ntn_edge_1-1B_2NO2_Chnl_1-ntn_edge,2NO2,-0.0059473499999995,-0.0663592370000001,1.6336632333063117,0.8228,0.2959183673469387,1665.94,4859.55,2.9170082,0.019078571,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_2OH_Chnl_1-ntn_edge_1-1B_2OH_Chnl_1-ntn_edge,2OH,-0.4404963699999982,-0.4735790720000001,0.2697572787817304,0.8228,0.2959183673469387,1665.94,4859.55,2.9170082,0.019078571,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_2SH_Chnl_1-ntn_edge_1-1B_2SH_Chnl_1-ntn_edge,2SH,-0.6159537499999992,-0.6490364500000001,1.2751294912502615,0.8228,0.2959183673469387,1665.94,4859.55,2.9170082,0.019078571,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_4Br_Chnl_1-ntn_edge_1-1B_4Br_Chnl_1-ntn_edge,4Br,-0.0771930799999971,-0.077193085,3.629415033477844,0.8228,0.2959183673469387,1665.94,4859.55,2.9170082,0.019078571,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_4CN_Chnl_1-ntn_edge_1-1B_4CN_Chnl_1-ntn_edge,4CN,0.7876630599999999,0.7272511719999999,1.6917308544802552,0.8228,0.2959183673469387,1665.94,4859.55,2.9170082,0.019078571,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_4F_Chnl_1-ntn_edge_1-1B_4F_Chnl_1-ntn_edge,4F,-1.199886929999998,-1.199886934,0.9380391404861914,0.8228,0.2959183673469387,1665.94,4859.55,2.9170082,0.019078571,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_4H_Chnl_1-ntn_edge_2-1B_4H_Chnl,4H,0.0,0.0,0.0,0.813775,0.3009708737864077,1664.95,4792.75,2.878609056,0.019615768,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_2Br_Chnl_1-ntn_edge_2-1B_2Br_Chnl,2Br,-0.6421055899999999,-0.6421055940000001,1.226201936957601,0.813775,0.3009708737864077,1664.95,4792.75,2.878609056,0.019615768,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_2CF3_Chnl_1-ntn_edge_2-1B_2CF3_Chnl,2CF3,-1.2602590800000009,-1.342138783,0.7956811417895242,0.813775,0.3009708737864077,1664.95,4792.75,2.878609056,0.019615768,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_2CH3_Chnl_1-ntn_edge_2-1B_2CH3_Chnl,2CH3,-0.3038846699999986,-0.3857643720000001,-0.6008893755618061,0.813775,0.3009708737864077,1664.95,4792.75,2.878609056,0.019615768,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_2CN_Chnl_1-ntn_edge_2-1B_2CN_Chnl,2CN,-0.0283478999999999,-0.0610505999999999,0.3960295339517685,0.813775,0.3009708737864077,1664.95,4792.75,2.878609056,0.019615768,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_2F_Chnl_1-ntn_edge_2-1B_2F_Chnl,2F,-0.5524874900000007,-0.5524874930000001,0.4294044465222253,0.813775,0.3009708737864077,1664.95,4792.75,2.878609056,0.019615768,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_2NH2_Chnl_1-ntn_edge_2-1B_2NH2_Chnl,2NH2,-0.2924206799999993,-0.351928877,0.0778999463682001,0.813775,0.3009708737864077,1664.95,4792.75,2.878609056,0.019615768,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_2NO2_Chnl_1-ntn_edge_2-1B_2NO2_Chnl,2NO2,0.0329042699999995,-0.0266039230000001,1.6339604346564194,0.813775,0.3009708737864077,1664.95,4792.75,2.878609056,0.019615768,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_2OH_Chnl_1-ntn_edge_2-1B_2OH_Chnl,2OH,-0.4513183299999994,-0.484021035,0.1705063954527244,0.813775,0.3009708737864077,1664.95,4792.75,2.878609056,0.019615768,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_2SH_Chnl_1-ntn_edge_2-1B_2SH_Chnl,2SH,-0.4557171800000006,-0.4884198830000001,1.1658648997664065,0.813775,0.3009708737864077,1664.95,4792.75,2.878609056,0.019615768,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_4Br_Chnl_1-ntn_edge_2-1B_4Br_Chnl,4Br,-0.289611960000002,-0.2896119620000001,3.5712103211892465,0.813775,0.3009708737864077,1664.95,4792.75,2.878609056,0.019615768,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_4CN_Chnl_1-ntn_edge_2-1B_4CN_Chnl,4CN,0.758290419999998,0.6987822239999999,1.744721794879032,0.813775,0.3009708737864077,1664.95,4792.75,2.878609056,0.019615768,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_2-1B_4F_Chnl_1-ntn_edge_2-1B_4F_Chnl,4F,-1.1538933500000006,-1.153893352,0.9611241528898145,0.813775,0.3009708737864077,1664.95,4792.75,2.878609056,0.019615768,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
